,,,Resultant Columns to be filled with web scraping,,,,,,
CHEMBL2373,C5a anaphylatoxin chemotactic receptor,P21730,718,CHEMBL469727,,,,,
CHEMBL2373,C5a anaphylatoxin chemotactic receptor,P21730,718,CHEMBL1770298,,,,,
CHEMBL2373,C5a anaphylatoxin chemotactic receptor,P21730,718,CHEMBL2371928,,,,,
CHEMBL2373,C5a anaphylatoxin chemotactic receptor,P21730,718,CHEMBL41547,,,,,
CHEMBL2955,Sphingosine 1-phosphate receptor Edg-5,O95136,716,,,,,,
CHEMBL2955,Sphingosine 1-phosphate receptor Edg-5,O95136,716,CHEMBL117007,,,,,
CHEMBL2955,Sphingosine 1-phosphate receptor Edg-5,O95136,716,CHEMBL119239,,,,,
CHEMBL2955,Sphingosine 1-phosphate receptor Edg-5,O95136,716,CHEMBL325198,,,,,
CHEMBL2955,Sphingosine 1-phosphate receptor Edg-5,O95136,716,CHEMBL118068,,,,,
CHEMBL2955,Sphingosine 1-phosphate receptor Edg-5,O95136,716,CHEMBL118508,,,,,
CHEMBL2955,Sphingosine 1-phosphate receptor Edg-5,O95136,716,CHEMBL117031,,,,,
CHEMBL2955,Sphingosine 1-phosphate receptor Edg-5,O95136,716,CHEMBL323617,,,,,
CHEMBL2955,Sphingosine 1-phosphate receptor Edg-5,O95136,716,CHEMBL211006,,,,,
CHEMBL2955,Sphingosine 1-phosphate receptor Edg-5,O95136,716,CHEMBL187588,,,,,
CHEMBL2955,Sphingosine 1-phosphate receptor Edg-5,O95136,716,CHEMBL186921,,,,,
CHEMBL2955,Sphingosine 1-phosphate receptor Edg-5,O95136,716,CHEMBL224799,,,,,
CHEMBL2955,Sphingosine 1-phosphate receptor Edg-5,O95136,716,CHEMBL1779916,,,,,
CHEMBL2955,Sphingosine 1-phosphate receptor Edg-5,O95136,716,CHEMBL224853,,,,,
CHEMBL2955,Sphingosine 1-phosphate receptor Edg-5,O95136,716,CHEMBL377828,,,,,
CHEMBL2955,Sphingosine 1-phosphate receptor Edg-5,O95136,716,CHEMBL332667,,,,,
CHEMBL2955,Sphingosine 1-phosphate receptor Edg-5,O95136,716,CHEMBL1511839,,,,,
CHEMBL2955,Sphingosine 1-phosphate receptor Edg-5,O95136,716,CHEMBL196149,,,,,
CHEMBL2955,Sphingosine 1-phosphate receptor Edg-5,O95136,716,CHEMBL116981,,,,,
CHEMBL2955,Sphingosine 1-phosphate receptor Edg-5,O95136,716,CHEMBL366181,,,,,
CHEMBL2955,Sphingosine 1-phosphate receptor Edg-5,O95136,716,CHEMBL208648,,,,,
CHEMBL2955,Sphingosine 1-phosphate receptor Edg-5,O95136,716,CHEMBL210785,,,,,
CHEMBL2955,Sphingosine 1-phosphate receptor Edg-5,O95136,716,CHEMBL3401388,,,,,
CHEMBL2955,Sphingosine 1-phosphate receptor Edg-5,O95136,716,CHEMBL1916399,,,,,
CHEMBL2955,Sphingosine 1-phosphate receptor Edg-5,O95136,716,CHEMBL1916559,,,,,
CHEMBL2955,Sphingosine 1-phosphate receptor Edg-5,O95136,716,CHEMBL3358920,,,,,
CHEMBL2955,Sphingosine 1-phosphate receptor Edg-5,O95136,716,CHEMBL1504701,,,,,
CHEMBL2955,Sphingosine 1-phosphate receptor Edg-5,O95136,716,CHEMBL533602,,,,,
CHEMBL2955,Sphingosine 1-phosphate receptor Edg-5,O95136,716,CHEMBL1334062,,,,,
CHEMBL2095151,Opioid receptors; delta & kappa,P41145|P41143,692,,,,,,
CHEMBL2095151,Opioid receptors; delta & kappa,P41145|P41143,692,CHEMBL213046,,,,,
CHEMBL2095151,Opioid receptors; delta & kappa,P41145|P41143,692,CHEMBL424328,,,,,
CHEMBL2095151,Opioid receptors; delta & kappa,P41145|P41143,692,CHEMBL358104,,,,,
CHEMBL2095151,Opioid receptors; delta & kappa,P41145|P41143,692,CHEMBL80197,,,,,
CHEMBL2095151,Opioid receptors; delta & kappa,P41145|P41143,692,CHEMBL376355,,,,,
CHEMBL2095151,Opioid receptors; delta & kappa,P41145|P41143,692,CHEMBL405131,,,,,
CHEMBL2095151,Opioid receptors; delta & kappa,P41145|P41143,692,CHEMBL80319,,,,,
CHEMBL2095151,Opioid receptors; delta & kappa,P41145|P41143,692,CHEMBL201271,,,,,
CHEMBL2095151,Opioid receptors; delta & kappa,P41145|P41143,692,CHEMBL76846,,,,,
CHEMBL2095151,Opioid receptors; delta & kappa,P41145|P41143,692,CHEMBL2369128,,,,,
CHEMBL2095151,Opioid receptors; delta & kappa,P41145|P41143,692,CHEMBL414713,,,,,
CHEMBL2095151,Opioid receptors; delta & kappa,P41145|P41143,692,CHEMBL2370631,,,,,
CHEMBL2095151,Opioid receptors; delta & kappa,P41145|P41143,692,CHEMBL2111843,,,,,
CHEMBL2095151,Opioid receptors; delta & kappa,P41145|P41143,692,CHEMBL374268,,,,,
CHEMBL2095151,Opioid receptors; delta & kappa,P41145|P41143,692,CHEMBL373984,,,,,
CHEMBL2095151,Opioid receptors; delta & kappa,P41145|P41143,692,CHEMBL404929,,,,,
CHEMBL2095151,Opioid receptors; delta & kappa,P41145|P41143,692,CHEMBL384566,,,,,
CHEMBL2095151,Opioid receptors; delta & kappa,P41145|P41143,692,CHEMBL2371443,,,,,
CHEMBL2095151,Opioid receptors; delta & kappa,P41145|P41143,692,CHEMBL265241,,,,,
CHEMBL2095151,Opioid receptors; delta & kappa,P41145|P41143,692,CHEMBL2369902,,,,,
CHEMBL2095151,Opioid receptors; delta & kappa,P41145|P41143,692,CHEMBL2369125,,,,,
CHEMBL2095151,Opioid receptors; delta & kappa,P41145|P41143,692,CHEMBL413011,,,,,
CHEMBL2095151,Opioid receptors; delta & kappa,P41145|P41143,692,CHEMBL415339,,,,,
CHEMBL2095151,Opioid receptors; delta & kappa,P41145|P41143,692,CHEMBL412600,,,,,
CHEMBL2095151,Opioid receptors; delta & kappa,P41145|P41143,692,CHEMBL38874,,,,,
CHEMBL2095151,Opioid receptors; delta & kappa,P41145|P41143,692,CHEMBL567175,,,,,
CHEMBL2095151,Opioid receptors; delta & kappa,P41145|P41143,692,CHEMBL441765,,,,,
CHEMBL2095151,Opioid receptors; delta & kappa,P41145|P41143,692,CHEMBL895,,,,,
CHEMBL2095151,Opioid receptors; delta & kappa,P41145|P41143,692,CHEMBL80,,,,,
CHEMBL5857,Trace amine-associated receptor 1,Q96RJ0,690,,,,,,
CHEMBL5857,Trace amine-associated receptor 1,Q96RJ0,690,CHEMBL747,,,,,
CHEMBL5857,Trace amine-associated receptor 1,Q96RJ0,690,CHEMBL420,,,,,
CHEMBL5857,Trace amine-associated receptor 1,Q96RJ0,690,CHEMBL633,,,,,
CHEMBL5857,Trace amine-associated receptor 1,Q96RJ0,690,CHEMBL22,,,,,
CHEMBL5857,Trace amine-associated receptor 1,Q96RJ0,690,CHEMBL36,,,,,
CHEMBL2010631,C-X-C chemokine receptor type 7,P25106,690,,,,,,
CHEMBL2010631,C-X-C chemokine receptor type 7,P25106,690,CHEMBL2381328,,,,,
CHEMBL4227,Lipoxin A4 receptor,P25090,687,,,,,,
CHEMBL4227,Lipoxin A4 receptor,P25090,687,CHEMBL3590217,,,,,
CHEMBL4227,Lipoxin A4 receptor,P25090,687,CHEMBL4082656,,,,,
CHEMBL4227,Lipoxin A4 receptor,P25090,687,CHEMBL1770298,,,,,
CHEMBL1917,Somatostatin receptor 1,P30872,682,,,,,,
CHEMBL1917,Somatostatin receptor 1,P30872,682,CHEMBL1223232,,,,,
CHEMBL1917,Somatostatin receptor 1,P30872,682,CHEMBL510755,,,,,
CHEMBL1917,Somatostatin receptor 1,P30872,682,CHEMBL448431,,,,,
CHEMBL1917,Somatostatin receptor 1,P30872,682,CHEMBL413735,,,,,
CHEMBL1917,Somatostatin receptor 1,P30872,682,CHEMBL453938,,,,,
CHEMBL1917,Somatostatin receptor 1,P30872,682,CHEMBL406051,,,,,
CHEMBL1917,Somatostatin receptor 1,P30872,682,CHEMBL3350903,,,,,
CHEMBL1917,Somatostatin receptor 1,P30872,682,CHEMBL2374244,,,,,
CHEMBL1917,Somatostatin receptor 1,P30872,682,CHEMBL452074,,,,,
CHEMBL1917,Somatostatin receptor 1,P30872,682,CHEMBL504248,,,,,
CHEMBL1917,Somatostatin receptor 1,P30872,682,CHEMBL2372667,,,,,
CHEMBL1917,Somatostatin receptor 1,P30872,682,CHEMBL406000,,,,,
CHEMBL1917,Somatostatin receptor 1,P30872,682,CHEMBL2021559,,,,,
CHEMBL1917,Somatostatin receptor 1,P30872,682,CHEMBL3144284,,,,,
CHEMBL1917,Somatostatin receptor 1,P30872,682,CHEMBL2372712,,,,,
CHEMBL1917,Somatostatin receptor 1,P30872,682,CHEMBL374833,,,,,
CHEMBL1917,Somatostatin receptor 1,P30872,682,CHEMBL263306,,,,,
CHEMBL1917,Somatostatin receptor 1,P30872,682,CHEMBL3350881,,,,,
CHEMBL1917,Somatostatin receptor 1,P30872,682,CHEMBL505496,,,,,
CHEMBL1917,Somatostatin receptor 1,P30872,682,CHEMBL412629,,,,,
CHEMBL1917,Somatostatin receptor 1,P30872,682,CHEMBL408471,,,,,
CHEMBL1917,Somatostatin receptor 1,P30872,682,CHEMBL553655,,,,,
CHEMBL1917,Somatostatin receptor 1,P30872,682,CHEMBL455435,,,,,
CHEMBL1917,Somatostatin receptor 1,P30872,682,CHEMBL538451,,,,,
CHEMBL1917,Somatostatin receptor 1,P30872,682,CHEMBL558935,,,,,
CHEMBL1917,Somatostatin receptor 1,P30872,682,CHEMBL3122124,,,,,
CHEMBL1917,Somatostatin receptor 1,P30872,682,CHEMBL3350908,,,,,
CHEMBL1917,Somatostatin receptor 1,P30872,682,CHEMBL3350892,,,,,
CHEMBL1917,Somatostatin receptor 1,P30872,682,CHEMBL3350887,,,,,
CHEMBL1917,Somatostatin receptor 1,P30872,682,CHEMBL414544,,,,,
CHEMBL1917,Somatostatin receptor 1,P30872,682,CHEMBL409747,,,,,
CHEMBL1917,Somatostatin receptor 1,P30872,682,CHEMBL454202,,,,,
CHEMBL1917,Somatostatin receptor 1,P30872,682,CHEMBL504930,,,,,
CHEMBL1917,Somatostatin receptor 1,P30872,682,CHEMBL408611,,,,,
CHEMBL1917,Somatostatin receptor 1,P30872,682,CHEMBL1824054,,,,,
CHEMBL1917,Somatostatin receptor 1,P30872,682,CHEMBL501282,,,,,
CHEMBL1917,Somatostatin receptor 1,P30872,682,CHEMBL408825,,,,,
CHEMBL1917,Somatostatin receptor 1,P30872,682,CHEMBL386768,,,,,
CHEMBL1917,Somatostatin receptor 1,P30872,682,CHEMBL557288,,,,,
CHEMBL1917,Somatostatin receptor 1,P30872,682,CHEMBL509192,,,,,
CHEMBL1917,Somatostatin receptor 1,P30872,682,CHEMBL505888,,,,,
CHEMBL1917,Somatostatin receptor 1,P30872,682,CHEMBL413924,,,,,
CHEMBL1917,Somatostatin receptor 1,P30872,682,CHEMBL540408,,,,,
CHEMBL1917,Somatostatin receptor 1,P30872,682,CHEMBL510693,,,,,
CHEMBL1917,Somatostatin receptor 1,P30872,682,CHEMBL2111200,,,,,
CHEMBL1917,Somatostatin receptor 1,P30872,682,CHEMBL2371059,,,,,
CHEMBL1917,Somatostatin receptor 1,P30872,682,CHEMBL3350890,,,,,
CHEMBL1917,Somatostatin receptor 1,P30872,682,CHEMBL504087,,,,,
CHEMBL1917,Somatostatin receptor 1,P30872,682,CHEMBL2372699,,,,,
CHEMBL1917,Somatostatin receptor 1,P30872,682,CHEMBL505704,,,,,
CHEMBL1917,Somatostatin receptor 1,P30872,682,CHEMBL412029,,,,,
CHEMBL1917,Somatostatin receptor 1,P30872,682,CHEMBL3349666,,,,,
CHEMBL1917,Somatostatin receptor 1,P30872,682,CHEMBL410047,,,,,
CHEMBL1917,Somatostatin receptor 1,P30872,682,CHEMBL3349664,,,,,
CHEMBL1917,Somatostatin receptor 1,P30872,682,CHEMBL2369760,,,,,
CHEMBL1917,Somatostatin receptor 1,P30872,682,CHEMBL3349614,,,,,
CHEMBL1917,Somatostatin receptor 1,P30872,682,CHEMBL263587,,,,,
CHEMBL1917,Somatostatin receptor 1,P30872,682,CHEMBL438281,,,,,
CHEMBL1917,Somatostatin receptor 1,P30872,682,CHEMBL2369758,,,,,
CHEMBL1917,Somatostatin receptor 1,P30872,682,CHEMBL412859,,,,,
CHEMBL1917,Somatostatin receptor 1,P30872,682,CHEMBL407496,,,,,
CHEMBL1917,Somatostatin receptor 1,P30872,682,CHEMBL442605,,,,,
CHEMBL1917,Somatostatin receptor 1,P30872,682,CHEMBL386676,,,,,
CHEMBL1917,Somatostatin receptor 1,P30872,682,CHEMBL2011463,,,,,
CHEMBL1917,Somatostatin receptor 1,P30872,682,CHEMBL311695,,,,,
CHEMBL1917,Somatostatin receptor 1,P30872,682,CHEMBL1080586,,,,,
CHEMBL1917,Somatostatin receptor 1,P30872,682,CHEMBL282618,,,,,
CHEMBL1917,Somatostatin receptor 1,P30872,682,CHEMBL3350037,,,,,
CHEMBL5409,G-protein coupled bile acid receptor 1,Q8TDU6,676,,,,,,
CHEMBL5409,G-protein coupled bile acid receptor 1,Q8TDU6,676,CHEMBL1258311,,,,,
CHEMBL5409,G-protein coupled bile acid receptor 1,Q8TDU6,676,CHEMBL3234569,,,,,
CHEMBL5409,G-protein coupled bile acid receptor 1,Q8TDU6,676,CHEMBL3234568,,,,,
CHEMBL5409,G-protein coupled bile acid receptor 1,Q8TDU6,676,CHEMBL168,,,,,
CHEMBL5409,G-protein coupled bile acid receptor 1,Q8TDU6,676,CHEMBL87285,,,,,
CHEMBL5409,G-protein coupled bile acid receptor 1,Q8TDU6,676,CHEMBL103,,,,,
CHEMBL1850,Dopamine D5 receptor,P21918,668,,,,,,
CHEMBL1850,Dopamine D5 receptor,P21918,668,CHEMBL3957865,,,,,
CHEMBL1850,Dopamine D5 receptor,P21918,668,CHEMBL3335555,,,,,
CHEMBL1850,Dopamine D5 receptor,P21918,668,CHEMBL24077,,,,,
CHEMBL1850,Dopamine D5 receptor,P21918,668,CHEMBL487387,,,,,
CHEMBL1850,Dopamine D5 receptor,P21918,668,CHEMBL589,,,,,
CHEMBL1850,Dopamine D5 receptor,P21918,668,CHEMBL240773,,,,,
CHEMBL1850,Dopamine D5 receptor,P21918,668,CHEMBL1189234,,,,,
CHEMBL1850,Dopamine D5 receptor,P21918,668,CHEMBL267014,,,,,
CHEMBL1850,Dopamine D5 receptor,P21918,668,CHEMBL59,,,,,
CHEMBL1850,Dopamine D5 receptor,P21918,668,CHEMBL716,,,,,
CHEMBL1850,Dopamine D5 receptor,P21918,668,CHEMBL715,,,,,
CHEMBL1850,Dopamine D5 receptor,P21918,668,CHEMBL629,,,,,
CHEMBL1850,Dopamine D5 receptor,P21918,668,CHEMBL71,,,,,
CHEMBL1850,Dopamine D5 receptor,P21918,668,CHEMBL42,,,,,
CHEMBL1850,Dopamine D5 receptor,P21918,668,CHEMBL54,,,,,
CHEMBL2094251,Adrenergic receptor alpha-1,P35348|P25100|P35368,630,,,,,,
CHEMBL2094251,Adrenergic receptor alpha-1,P35348|P25100|P35368,630,CHEMBL321740,,,,,
CHEMBL2094251,Adrenergic receptor alpha-1,P35348|P25100|P35368,630,CHEMBL25083,,,,,
CHEMBL2094251,Adrenergic receptor alpha-1,P35348|P25100|P35368,630,CHEMBL79528,,,,,
CHEMBL2094251,Adrenergic receptor alpha-1,P35348|P25100|P35368,630,CHEMBL14987,,,,,
CHEMBL2094251,Adrenergic receptor alpha-1,P35348|P25100|P35368,630,CHEMBL15359,,,,,
CHEMBL2094251,Adrenergic receptor alpha-1,P35348|P25100|P35368,630,CHEMBL363537,,,,,
CHEMBL2094251,Adrenergic receptor alpha-1,P35348|P25100|P35368,630,CHEMBL134423,,,,,
CHEMBL2094251,Adrenergic receptor alpha-1,P35348|P25100|P35368,630,CHEMBL320597,,,,,
CHEMBL2094251,Adrenergic receptor alpha-1,P35348|P25100|P35368,630,CHEMBL325750,,,,,
CHEMBL2094251,Adrenergic receptor alpha-1,P35348|P25100|P35368,630,CHEMBL420863,,,,,
CHEMBL2094251,Adrenergic receptor alpha-1,P35348|P25100|P35368,630,CHEMBL139926,,,,,
CHEMBL2094251,Adrenergic receptor alpha-1,P35348|P25100|P35368,630,CHEMBL115280,,,,,
CHEMBL2094251,Adrenergic receptor alpha-1,P35348|P25100|P35368,630,CHEMBL112203,,,,,
CHEMBL2094251,Adrenergic receptor alpha-1,P35348|P25100|P35368,630,CHEMBL24778,,,,,
CHEMBL2094251,Adrenergic receptor alpha-1,P35348|P25100|P35368,630,CHEMBL59725,,,,,
CHEMBL2094251,Adrenergic receptor alpha-1,P35348|P25100|P35368,630,CHEMBL13647,,,,,
CHEMBL2094251,Adrenergic receptor alpha-1,P35348|P25100|P35368,630,CHEMBL3613642,,,,,
CHEMBL2094251,Adrenergic receptor alpha-1,P35348|P25100|P35368,630,CHEMBL204449,,,,,
CHEMBL2094251,Adrenergic receptor alpha-1,P35348|P25100|P35368,630,CHEMBL1732,,,,,
CHEMBL2094251,Adrenergic receptor alpha-1,P35348|P25100|P35368,630,CHEMBL305660,,,,,
CHEMBL2094251,Adrenergic receptor alpha-1,P35348|P25100|P35368,630,CHEMBL59,,,,,
CHEMBL2094251,Adrenergic receptor alpha-1,P35348|P25100|P35368,630,CHEMBL1729,,,,,
CHEMBL2094251,Adrenergic receptor alpha-1,P35348|P25100|P35368,630,CHEMBL597,,,,,
CHEMBL2094251,Adrenergic receptor alpha-1,P35348|P25100|P35368,630,CHEMBL716,,,,,
CHEMBL2094251,Adrenergic receptor alpha-1,P35348|P25100|P35368,630,CHEMBL15245,,,,,
CHEMBL2094251,Adrenergic receptor alpha-1,P35348|P25100|P35368,630,CHEMBL434,,,,,
CHEMBL2094251,Adrenergic receptor alpha-1,P35348|P25100|P35368,630,CHEMBL715,,,,,
CHEMBL2094251,Adrenergic receptor alpha-1,P35348|P25100|P35368,630,CHEMBL49,,,,,
CHEMBL2094251,Adrenergic receptor alpha-1,P35348|P25100|P35368,630,CHEMBL17157,,,,,
CHEMBL2094251,Adrenergic receptor alpha-1,P35348|P25100|P35368,630,CHEMBL42,,,,,
CHEMBL2094251,Adrenergic receptor alpha-1,P35348|P25100|P35368,630,CHEMBL54,,,,,
CHEMBL3764,Urotensin II receptor,Q9UKP6,623,,,,,,
CHEMBL3764,Urotensin II receptor,Q9UKP6,623,CHEMBL2348523,,,,,
CHEMBL3764,Urotensin II receptor,Q9UKP6,623,CHEMBL2348524,,,,,
CHEMBL3764,Urotensin II receptor,Q9UKP6,623,CHEMBL3978782,,,,,
CHEMBL3764,Urotensin II receptor,Q9UKP6,623,CHEMBL3957806,,,,,
CHEMBL3764,Urotensin II receptor,Q9UKP6,623,CHEMBL3906682,,,,,
CHEMBL3764,Urotensin II receptor,Q9UKP6,623,CHEMBL3960613,,,,,
CHEMBL3764,Urotensin II receptor,Q9UKP6,623,CHEMBL568089,,,,,
CHEMBL3764,Urotensin II receptor,Q9UKP6,623,CHEMBL567866,,,,,
CHEMBL3764,Urotensin II receptor,Q9UKP6,623,CHEMBL566565,,,,,
CHEMBL3764,Urotensin II receptor,Q9UKP6,623,CHEMBL240916,,,,,
CHEMBL3764,Urotensin II receptor,Q9UKP6,623,CHEMBL569689,,,,,
CHEMBL3764,Urotensin II receptor,Q9UKP6,623,CHEMBL497171,,,,,
CHEMBL2095156,Opioid receptors; mu & kappa,P41145|P35372,607,,,,,,
CHEMBL2095156,Opioid receptors; mu & kappa,P41145|P35372,607,CHEMBL424328,,,,,
CHEMBL2095156,Opioid receptors; mu & kappa,P41145|P35372,607,CHEMBL358104,,,,,
CHEMBL2095156,Opioid receptors; mu & kappa,P41145|P35372,607,CHEMBL376355,,,,,
CHEMBL2095156,Opioid receptors; mu & kappa,P41145|P35372,607,CHEMBL216365,,,,,
CHEMBL2095156,Opioid receptors; mu & kappa,P41145|P35372,607,CHEMBL405131,,,,,
CHEMBL2095156,Opioid receptors; mu & kappa,P41145|P35372,607,CHEMBL201271,,,,,
CHEMBL2095156,Opioid receptors; mu & kappa,P41145|P35372,607,CHEMBL384118,,,,,
CHEMBL2095156,Opioid receptors; mu & kappa,P41145|P35372,607,CHEMBL2369128,,,,,
CHEMBL2095156,Opioid receptors; mu & kappa,P41145|P35372,607,CHEMBL414713,,,,,
CHEMBL2095156,Opioid receptors; mu & kappa,P41145|P35372,607,CHEMBL2370631,,,,,
CHEMBL2095156,Opioid receptors; mu & kappa,P41145|P35372,607,CHEMBL2111843,,,,,
CHEMBL2095156,Opioid receptors; mu & kappa,P41145|P35372,607,CHEMBL374268,,,,,
CHEMBL2095156,Opioid receptors; mu & kappa,P41145|P35372,607,CHEMBL373984,,,,,
CHEMBL2095156,Opioid receptors; mu & kappa,P41145|P35372,607,CHEMBL404929,,,,,
CHEMBL2095156,Opioid receptors; mu & kappa,P41145|P35372,607,CHEMBL384566,,,,,
CHEMBL2095156,Opioid receptors; mu & kappa,P41145|P35372,607,CHEMBL2371443,,,,,
CHEMBL2095156,Opioid receptors; mu & kappa,P41145|P35372,607,CHEMBL265241,,,,,
CHEMBL2095156,Opioid receptors; mu & kappa,P41145|P35372,607,CHEMBL384250,,,,,
CHEMBL2095156,Opioid receptors; mu & kappa,P41145|P35372,607,CHEMBL2369902,,,,,
CHEMBL2095156,Opioid receptors; mu & kappa,P41145|P35372,607,CHEMBL2369125,,,,,
CHEMBL2095156,Opioid receptors; mu & kappa,P41145|P35372,607,CHEMBL387016,,,,,
CHEMBL2095156,Opioid receptors; mu & kappa,P41145|P35372,607,CHEMBL413011,,,,,
CHEMBL2095156,Opioid receptors; mu & kappa,P41145|P35372,607,CHEMBL415339,,,,,
CHEMBL2095156,Opioid receptors; mu & kappa,P41145|P35372,607,CHEMBL412600,,,,,
CHEMBL2095156,Opioid receptors; mu & kappa,P41145|P35372,607,CHEMBL322796,,,,,
CHEMBL2095156,Opioid receptors; mu & kappa,P41145|P35372,607,CHEMBL415284,,,,,
CHEMBL2095156,Opioid receptors; mu & kappa,P41145|P35372,607,CHEMBL567175,,,,,
CHEMBL2095156,Opioid receptors; mu & kappa,P41145|P35372,607,CHEMBL441765,,,,,
CHEMBL2095156,Opioid receptors; mu & kappa,P41145|P35372,607,CHEMBL895,,,,,
CHEMBL2095156,Opioid receptors; mu & kappa,P41145|P35372,607,CHEMBL80,,,,,
CHEMBL3911,Leukotriene B4 receptor 1,Q15722,570,,,,,,
CHEMBL3911,Leukotriene B4 receptor 1,Q15722,570,CHEMBL342688,,,,,
CHEMBL3911,Leukotriene B4 receptor 1,Q15722,570,CHEMBL78966,,,,,
CHEMBL3911,Leukotriene B4 receptor 1,Q15722,570,CHEMBL137341,,,,,
CHEMBL3911,Leukotriene B4 receptor 1,Q15722,570,CHEMBL137330,,,,,
CHEMBL3911,Leukotriene B4 receptor 1,Q15722,570,CHEMBL135612,,,,,
CHEMBL3911,Leukotriene B4 receptor 1,Q15722,570,CHEMBL135431,,,,,
CHEMBL3911,Leukotriene B4 receptor 1,Q15722,570,CHEMBL110767,,,,,
CHEMBL3911,Leukotriene B4 receptor 1,Q15722,570,CHEMBL138174,,,,,
CHEMBL3911,Leukotriene B4 receptor 1,Q15722,570,CHEMBL138380,,,,,
CHEMBL3911,Leukotriene B4 receptor 1,Q15722,570,CHEMBL118212,,,,,
CHEMBL3911,Leukotriene B4 receptor 1,Q15722,570,CHEMBL172974,,,,,
CHEMBL3911,Leukotriene B4 receptor 1,Q15722,570,CHEMBL326909,,,,,
CHEMBL3911,Leukotriene B4 receptor 1,Q15722,570,CHEMBL264197,,,,,
CHEMBL3911,Leukotriene B4 receptor 1,Q15722,570,CHEMBL139969,,,,,
CHEMBL3911,Leukotriene B4 receptor 1,Q15722,570,CHEMBL332092,,,,,
CHEMBL3911,Leukotriene B4 receptor 1,Q15722,570,CHEMBL168944,,,,,
CHEMBL3911,Leukotriene B4 receptor 1,Q15722,570,CHEMBL168658,,,,,
CHEMBL3911,Leukotriene B4 receptor 1,Q15722,570,CHEMBL355503,,,,,
CHEMBL3911,Leukotriene B4 receptor 1,Q15722,570,CHEMBL90214,,,,,
CHEMBL3911,Leukotriene B4 receptor 1,Q15722,570,CHEMBL49302,,,,,
CHEMBL3911,Leukotriene B4 receptor 1,Q15722,570,CHEMBL333219,,,,,
CHEMBL3911,Leukotriene B4 receptor 1,Q15722,570,CHEMBL116719,,,,,
CHEMBL3911,Leukotriene B4 receptor 1,Q15722,570,CHEMBL99099,,,,,
CHEMBL3911,Leukotriene B4 receptor 1,Q15722,570,CHEMBL105587,,,,,
CHEMBL3911,Leukotriene B4 receptor 1,Q15722,570,CHEMBL105386,,,,,
CHEMBL3911,Leukotriene B4 receptor 1,Q15722,570,CHEMBL105139,,,,,
CHEMBL3911,Leukotriene B4 receptor 1,Q15722,570,CHEMBL1098560,,,,,
CHEMBL3911,Leukotriene B4 receptor 1,Q15722,570,CHEMBL2442750,,,,,
CHEMBL3911,Leukotriene B4 receptor 1,Q15722,570,CHEMBL93,,,,,
CHEMBL3911,Leukotriene B4 receptor 1,Q15722,570,CHEMBL52,,,,,
CHEMBL2095169,Dopamine receptors; D2 & D3,P14416|P35462,532,,,,,,
CHEMBL2095169,Dopamine receptors; D2 & D3,P14416|P35462,532,CHEMBL377200,,,,,
CHEMBL2095169,Dopamine receptors; D2 & D3,P14416|P35462,532,CHEMBL241973,,,,,
CHEMBL2095169,Dopamine receptors; D2 & D3,P14416|P35462,532,CHEMBL366904,,,,,
CHEMBL2095169,Dopamine receptors; D2 & D3,P14416|P35462,532,CHEMBL139926,,,,,
CHEMBL2095169,Dopamine receptors; D2 & D3,P14416|P35462,532,CHEMBL69451,,,,,
CHEMBL2095169,Dopamine receptors; D2 & D3,P14416|P35462,532,CHEMBL59725,,,,,
CHEMBL2095169,Dopamine receptors; D2 & D3,P14416|P35462,532,CHEMBL310310,,,,,
CHEMBL2095169,Dopamine receptors; D2 & D3,P14416|P35462,532,CHEMBL267014,,,,,
CHEMBL2095169,Dopamine receptors; D2 & D3,P14416|P35462,532,CHEMBL267930,,,,,
CHEMBL2095169,Dopamine receptors; D2 & D3,P14416|P35462,532,CHEMBL54,,,,,
CHEMBL4123,Neurotensin receptor 1,P30989,528,,,,,,
CHEMBL4123,Neurotensin receptor 1,P30989,528,CHEMBL2370479,,,,,
CHEMBL4123,Neurotensin receptor 1,P30989,528,CHEMBL410289,,,,,
CHEMBL4123,Neurotensin receptor 1,P30989,528,CHEMBL3622801,,,,,
CHEMBL4123,Neurotensin receptor 1,P30989,528,CHEMBL407196,,,,,
CHEMBL4123,Neurotensin receptor 1,P30989,528,CHEMBL1321527,,,,,
CHEMBL4123,Neurotensin receptor 1,P30989,528,CHEMBL479383,,,,,
CHEMBL4123,Neurotensin receptor 1,P30989,528,CHEMBL1210154,,,,,
CHEMBL4123,Neurotensin receptor 1,P30989,528,CHEMBL3613642,,,,,
CHEMBL4398,Purinergic receptor P2Y2,P41231,519,,,,,,
CHEMBL4398,Purinergic receptor P2Y2,P41231,519,CHEMBL405500,,,,,
CHEMBL4398,Purinergic receptor P2Y2,P41231,519,CHEMBL255787,,,,,
CHEMBL4398,Purinergic receptor P2Y2,P41231,519,CHEMBL1640,,,,,
CHEMBL4398,Purinergic receptor P2Y2,P41231,519,CHEMBL271672,,,,,
CHEMBL4398,Purinergic receptor P2Y2,P41231,519,CHEMBL496401,,,,,
CHEMBL4398,Purinergic receptor P2Y2,P41231,519,CHEMBL255536,,,,,
CHEMBL4398,Purinergic receptor P2Y2,P41231,519,CHEMBL520580,,,,,
CHEMBL4398,Purinergic receptor P2Y2,P41231,519,CHEMBL1672104,,,,,
CHEMBL4398,Purinergic receptor P2Y2,P41231,519,CHEMBL3747385,,,,,
